ID,target
26c829c47,2478362.659051682
26c90b49f,1945606.1571640389
26c97cbd6,2856414.786754109
26c9c964a,1943926.2800095659
26cb769e0,1039369.2944681704
26cc27f31,7465545.219454432
26ce9a4e0,1600840.1161303865
26cf872da,1860646.5690483407
26cfa39ee,2437285.7846665634
26d1b3989,1278448.359037315
26d1b4436,11725914.01171783
26d449a01,3436855.5519863954
26d48d0ab,1888137.5404518032
26d5b4908,4691498.480378471
26d948036,2608718.9035426658
26da0af87,1779291.4649565052
26da15b64,1852650.89402316
26db48e4f,4300300.612096238
26db70aa8,1551402.5194067112
26dcad4d5,7957642.241544069
26df328b8,1849699.8815483407
26e046ba6,1822470.5713365164
26e13e5c8,1860860.7697905088
26e186399,1845340.4253466204
26e21ce9d,1655532.7494381745
26e2ee90f,4906318.435244549
26e460b06,825528.238467247
26e51f4ee,2221843.382699594
26e618b6b,1864727.626126403
26e85a594,866615.7836440081
26e8868ea,1732322.1595197564
26e9f2177,694605.5187005936
26eb22abe,3993154.140407257
26ed5463f,1871368.1977799449
26efaa069,2427596.9246593122
26f3d35f5,1606114.4527150672
26f538775,1903400.2601364898
26f66df3f,2221565.0443834756
26f763fcc,906668.7258002718
26f7dd7d4,808512.0116778964
26f9c26ff,1926863.9847457209
26f9dc7fd,1860646.5690483407
26fa4c5fb,2500509.0833603526
26fb322d7,966659.4131367245
26fc8dca1,1910671.1558261497
26ffabb14,4987539.273132634
26ffdee87,14884419.928595526
2702fa2b9,1826829.1654518237
2704500d5,1824732.7369849188
2705f55c2,1860646.5690483407
2706682df,1933811.327458609
27099f096,3951387.884269313
270b43958,1477022.0266551534
270b73c9f,1844348.6586394543
270e80989,1598703.4699510974
2710165e7,1908627.0435737413
27104159a,1188263.8899031351
27105e196,1315999.0746107535
27188e6c5,1771165.5204645647
271972c9e,1603486.3743221164
271da8f6f,952815.7702528443
271e18a73,4324406.690968236
271e1f64f,2001352.2739738072
271ee98f0,2371725.823982457
271ef7770,3040866.1050557815
271f541c3,1843514.5690483407
272014840,1842009.343904748
272057e19,2598228.3755852412
2721db6ca,7098395.563146613
2721eb4a1,30018184.24159407
2723fe5a1,1788570.5528332656
272459a7f,1381961.3675428173
27248d83c,2406280.396131411
27270c777,1543816.8317822414
272798c72,1824461.4910290802
272845cd4,1434931.5906266696
272afc845,4743692.050609464
272bbe4ba,1860646.5690483407
272c3643e,1686779.383630556
272eda031,2743398.757149269
272f439cb,1086541.6843420677
2736b591f,355095.06086477847
273700ce1,1316865.980701344
27383c4d4,3513897.9268548093
27385862d,8621624.392192943
27387fae2,1714703.156390927
273937f65,3098829.158610301
273980451,2111711.6834233603
2739a596f,2104472.5476176613
273b0ac81,1801222.2843404608
273d91fba,1870787.833827769
2740ee20e,711804.096315049
2745d51bd,2162888.0667477734
274714d57,5294800.367131195
274780cd9,1280774.1440530282
2747875dd,7039008.416946154
2747bf4bf,1842310.1940483407
274a4ff0d,5193083.961074338
274acf6be,2390767.9876458533
274b3d663,9411463.14637773
274c601c2,1630711.942690011
274d5cd68,2040106.5517862295
274e2bcf8,1539529.0717626016
275053b64,2087835.3515283877
2750e4db7,1860646.5690483407
2752ed092,1860646.5690483407
2756a74b8,1943566.7604853548
27599cafb,1897120.9686792828
275ce07f4,1862836.7029065713
275cee343,2177907.863160738
275e85b16,1346949.057324824
276154d38,5033790.711722929
276397271,1862489.507186146
27639df79,617097.8538375174
2765a2cfa,2146645.8487543203
2765ab079,2386747.501140722
2766ce6f9,1651419.1274499777
2766ff21d,7155020.955164401
2767271b6,4158800.6102692797
27674b381,2581135.819695461
276908bfe,2372655.9572914774
276a7c77c,9594917.471842678
276cef6bd,1725722.6281945691
276f7073d,1860601.836715532
27702091e,3730762.3451208835
277109a74,1799028.5717659348
27718f8e1,2224342.53956828
2773be88f,1857706.1852933476
2773e14a4,2077407.0945366127
27747bd0d,1252260.3813403405
2775b2be7,2033882.460028002
277a4267b,4130412.439090426
277b34f1f,1860646.5690483407
277bff1d5,4297945.000048451
277c47a7e,1324330.3284492823
277cc54fd,2073265.4214565288
277ed7815,10017929.881717246
277f64d4a,9645009.388150632
277f8f397,1639740.3657327923
27810678f,776633.8705028819
2781f7782,2009427.9445198497
2781fcd46,8037113.968238013
27824e3cf,1741159.7679508952
27831f7fe,484415.23166203784
27833b55d,1740463.107729669
27850385b,1860646.5690483407
2786d4272,118626.38366538529
278858449,2458372.4018018777
278b229b7,4310537.904406866
278d84d68,10542284.49060704
278da66f4,1771000.1818388477
2790295c6,1860646.5690483407
27903487e,1734958.3300231437
27918a8ae,2172907.809704858
2792deba7,1686535.4126540269
279350797,1860646.5690483407
2793e6162,1838224.7712870147
2797ddd18,1891435.9316818302
2798d6ed8,1534252.2976917084
2799c0cf3,4995054.567573523
279abbe43,2482693.9110271744
279e25c78,1984937.8276821182
279f9394f,2528513.9708006913
27a0809f6,1557813.4785782152
27a29f769,1895430.7099120459
27a57280e,1763914.6453188532
27a59752e,23025188.60232062
27a6ae349,296966.3016156693
27a7062de,786087.2238185251
27a89e1e5,1860646.5690483407
27a903277,2027472.2716838687
27aa768f1,1827021.3487424806
27ab228f7,4391096.614165977
27abbbee8,4181599.419959924
27ac7de01,1516740.770841768
27adac656,1646000.8469776767
27adc956f,4015686.7876502406
27ae3f62b,1852862.1118243164
27af67cae,1813757.2276582876
27afd7d89,2406238.214558052
27b07cf1d,393635.92258436116
27b1771fb,3979820.5183497746
27b189acf,2704432.2680869508
27b2e921f,1528494.8500114875
27b3bf752,1056771.025688882
27b3eb2db,1828379.1194915946
27b4b6a71,2607016.457595522
27b5d1eb4,4053956.4844200467
27b6d2497,851070.6859579919
27b6d9f75,1878875.7804245977
27b805098,1633587.796606668
27bac3211,1732233.9295206154
27bc61507,1626897.2740138574
27bd48d65,2558831.624612741
27be5e005,1841609.5753011378
27bfb65a9,2073478.6393153842
27c1d7c25,1000658.5717007503
27c3e3a2b,1860646.5690483407
27c422c22,2160114.972625873
27c463253,1845554.8097524098
27c5b362d,6095380.086237863
27c69fb1d,1921884.976644622
27c728c46,911374.9119528689
27c85f857,1739475.152765059
27c95fc12,1641006.453885714
27c9e89a2,1873255.8771993904
27cbe2a78,2924494.596843607
27cd0e586,2607798.583472426
27cdf274e,1574634.8726876518
27ce07c4f,2012883.2257032108
27cf1e7ba,3017367.865299814
27cf2b44a,4775653.740311063
27d071dab,1151480.2750026616
27d134190,1837280.7992547455
27d2bc745,1900495.9929544714
27d33c686,2448464.6152481427
27d61a15b,1844651.722988368
27d7098b2,1058842.5088036945
27d8fbf66,2599939.278118439
27d99981a,1059464.4812072043
27d9ffd28,4334251.361625732
27daa6be7,934883.3841181279
27dd3b5eb,1802822.7844382646
27dd9d7c0,388447.00868392515
27ddd0703,2154888.247417155
27def6ff2,2586115.2200747374
27e2b2874,1584300.5031589651
27e3667b4,1760551.7461163504
27e384354,1943801.5341213965
27e4d48ad,665185.0293993248
27e7be417,1466873.7015197226
27e7d0bb6,1806851.7541360217
27eab302b,3401368.8431114247
27eb0cbef,2515769.528150759
27ee3285b,2066190.7307023306
27ef662e3,3549663.4154708474
27ef6fec8,1784693.465068637
27f0025da,1779435.9097998883
27f25f58d,2083422.2708424004
27f2cd3cc,1748895.3951567085
27f523935,7160126.470368264
27f68d7aa,1576620.2112326887
27f7b8781,1915057.6726760587
27f9e26c0,1464846.5517477419
27fbc6e6e,1529174.0136922575
27fcf4e40,1813788.0295794448
27fe58418,2102788.3088936876
27fea0096,2147889.1614154316
27ffacc61,215363.6592894841
2801180e9,4933739.997938064
28039acb5,1866330.1940483407
2805e38e4,2183855.6981829004
280940ebe,4446209.05584312
2809adc2f,1791151.0435925785
280a065e4,1457240.6525651342
280c6b05a,2163302.663134043
280fb5fb2,1866702.355065845
28113acec,1006334.362125143
28120e507,2318003.7245648634
281284d6e,1845060.2381122408
2816d4612,1870099.3016164354
281a4a91c,1263176.1548413916
281a596bc,1102449.9775830302
281a9b741,1601875.7738632471
281b0d491,1605427.1659182617
281cea110,1642408.7697876063
281d2f1b7,1719397.3441265197
281d76056,1982664.2029320826
281e3e895,1857641.1007063123
281ff0b00,1773722.8025016105
28223fb22,2121388.362711345
28226b7e9,1964121.3221200712
282288563,2222637.8575617657
2823f55e0,1867920.5690483407
2825355e1,1775068.6228447526
2825e385f,1736246.5974730104
282822d4f,2035660.2690670872
2828e1777,2083360.9289571862
282946efa,2091891.3588119736
282ab5da3,1437836.541359526
282bd7f91,2012964.3390855065
282c74882,3392838.174721963
282cab36f,140332.7021294783
282d1ed35,1982766.2225517791
282d514b1,2050230.4724219353
282f2ca6d,1470722.76644971
283183b81,1376920.3847479983
283235288,11768423.341806892
28323c051,1869000.3029174916
283252786,1439461.2041670885
2832839d1,1821058.920632947
2834a318d,1426901.170351018
283556801,2231343.3115651165
28357c12c,1729208.541102747
283748b30,3914401.0916925897
28389cb55,2104334.7157559474
2838ea39f,1733521.9059634227
283984d5d,1542717.7223468372
283b2c0ad,1869189.334287682
283c225cc,1801878.9438830256
283c9218a,2021587.082516116
283d48021,9710430.649697188
283d9017d,2927190.908357216
283f5a322,1860646.5690483407
2842e1cac,1138561.5347689819
28444cf9a,1956761.7906495617
2848c6c0e,1810673.9716339512
284975b0b,2073763.8938517226
284977737,889446.3914670665
28498eb42,1021516.3134255297
284aa152a,1652494.652811328
284d5fdb5,2288873.9228227576
284e696fc,1914101.832485398
284f8729b,1789770.3970071091
28508c485,1707579.2103359397
2852b1a9f,1869436.4708776479
2852b8a6d,1129003.208445943
2853135cf,1702944.3631587485
285347f3f,1980340.550171049
28550b18f,2036713.617422598
285763b94,4983887.42725445
2859948da,1829876.5492610226
285aada60,1860646.5690483407
285ae4514,2011033.5595475517
285ca703e,1896117.6940483407
285cb383a,1644294.5443515365
285cb65af,1803441.495421239
285ef8608,1813886.758790591
285f32c12,1190063.6762883589
285fd3622,1860646.5690483407
2860d88c7,1885271.871498818
28665a42f,1761027.8995934762
2867c5638,1690041.2726114467
2868edb6a,9244812.78453587
2868f6fe2,1755087.801816342
286d04d56,2001246.231186356
286e359a0,1385930.4551135083
28706ba72,2308444.2111771125
2871a4369,1890593.8066430136
28723ce7f,1861167.406824152
28732da50,1875425.1885144108
287387999,1860646.5690483407
28744cdea,2740013.4110021247
28745cab4,1041723.2772034362
28749bfc3,6979183.1142322635
2875f1bb9,950671.1562708264
2876db2f7,1908061.003167083
2877ea40f,1751705.9082043746
28786fafd,1623408.755415482
2878bc22c,1850892.4440483407
2879e4b25,1890510.0659938355
287bc3414,1860646.5690483407
287bcf5dd,1903684.5491140746
287c6e9c8,1860646.5690483407
287c7718a,1541988.6419737865
287ccc3c3,2036435.6984496973
287d524fe,3120261.077692085
287f5d147,6695512.744914647
288148459,1860646.5690483407
2881a13c2,1871755.0875585268
2881b145f,1623885.6420136485
288252832,1777575.224838027
2882787a6,1860646.5690483407
2882aa36e,1133960.0468274797
288563ccf,1875710.3815483407
2885eb94f,2536115.1869372055
28863bfea,2792393.8305078177
288a2d347,1792618.9683183804
288a8e0ca,985565.5701628883
288b29f41,1715063.103255218
288b9b62d,1917351.534566834
288bb5c45,1766329.6410031444
288bc16b3,2200210.9599741763
288cbdead,8705396.656694934
289055167,1577430.2349326592
2892fe70f,1573866.6355631938
28948376c,1132773.8166102134
2897070c2,1472302.0131456037
2897ecd2a,3876975.2553268764
289abc062,2086282.8554465757
289ad21e3,1913102.7302580078
289de535f,1854996.7962715505
289e5330d,2389231.9333184976
289f47fd6,17298880.05539573
28a355789,1644986.5787592037
28a701305,1418413.823344975
28a98f639,1229346.868218178
28aa258fc,1668670.364053204
28acb21a0,2644479.989397943
28adb7d7c,3790107.7613910055
28ae551b3,28881646.567699026
28aecab7d,1539877.0348186446
28aee1857,973829.3422077716
28aef700c,4961415.341506185
28b040918,1100872.387586275
28b0be985,1106513.4040888422
28b251f92,1611800.268184749
28b348961,1403294.617195506
28b4654b9,1759627.0396190686
28b4973e0,974486.644522057
28b765a5f,1860894.4965187728
28b7c8966,1838487.454925646
28b808f8b,1927992.164150536
28baa131e,13984068.75413961
28bcbe906,1082436.540658297
28be0a348,3904972.4816629174
28bf4c189,1860646.5690483407
28c013164,1870341.1286834674
28c110d64,2069369.0884253832
28c1bc8e2,2152537.9037719085
28c2ed99f,1860646.5690483407
28c79d153,1919295.9477238434
28c7b6ca4,12277068.562707674
28c9f26b0,9023273.904905697
28ca65458,1842789.8420623052
28ca74286,1698922.7677872588
28d09c201,1828903.4248203877
28d40b862,1373784.5296579767
28d804da5,1997545.5524789034
28d826f01,594600.0276985074
28d9fc4a5,594941.8358361984
28daba323,1891009.8959358092
28dd9ce31,2155683.1477797246
28df16296,1049572.0099419253
28df782da,5501489.927533375
28dfb08c3,1036258.588390772
28dfce5a1,1906697.8624539133
28e7557f8,1836747.2724061413
28e77d6fb,1304200.0092492308
28e8fe9e4,3676694.6665846123
28e948d66,5157189.259303546
28f2a49fc,1806002.4053359898
28f4b02a3,610118.7455696762
28f5cfe64,2081836.2836583667
28f7923f5,1446789.9606173085
28f8155bc,2069953.6074995515
28f8aa761,1831456.3271139949
28f95fc85,1681817.2184659499
28fb22f31,1936264.5961257927
28fca0ddd,1788638.298085506
28fd2bfcb,1806898.9898368283
28fd32d0c,1785230.856032514
290176e9a,1547844.9032536293
2901a978a,1405789.2013501944
290345231,2901536.633385533
29035e0f6,1737004.1377522051
29044908c,1994655.8092958536
2906379fa,1142215.4928971317
2906d3a43,4670260.687251277
290ba9992,1407656.0826021964
290c5c7e9,5669486.073314851
290c9a63f,1929382.5234070295
290f347bc,1863032.5869102343
2911038f9,3252909.664596394
291404d66,1860646.5690483407
29145df18,1903759.7389937842
2914d0c11,1860646.5690483407
29164bb43,4377162.7979729185
2917d1951,1517688.1280675256
2919237a3,8417634.923019204
291d574d4,1903106.4440483407
291f6d74e,1736566.943925636
29203ca4d,1238134.7585460867
29244cb8a,2122939.5220559128
2924fc763,1854308.8335941604
29262fe7e,2019251.6407934634
29264f900,1530930.8101464272
292abe79c,2728077.5231839237
292bd7df9,1858761.3819042454
292c39c4d,4338375.606182141
293131071,89127.59885968326
29337a4af,1860646.5690483407
293380df9,2195457.2025043396
29377fb2e,3059422.32347178
2938aaa18,1046512.5513907861
2939e4bc1,3523878.3816736042
293b47bef,1020166.4345535989
293bb9f5a,5638953.780920949
293cdc3f7,2029518.7333258793
293d5b0ed,1860646.5690483407
2941f8c2b,1847281.1940483407
2944531e3,1875552.1116613492
294568802,953588.0599987921
29470a2ae,2118598.672141811
29472ce20,5443908.49846855
294767e84,2926745.843808473
29479221d,1860646.5690483407
2948247a0,1375289.837150651
294826533,1745689.3754861476
294bf944c,2127455.870571011
294d6068e,2307786.8985946947
294d87900,1860646.5690483407
294ddf16b,1888481.348139829
29501ca86,1556632.2335527674
295062d87,1850120.983864648
2950bc599,1825741.8575995704
2950effcd,1850025.1940483407
2952f7adc,1760585.8815483407
2953050f9,1907850.90425398
29562becc,1621211.3667506156
295794104,2107367.4833530323
295964941,2614966.034609588
2959db43a,893395.1727006643
295b1a7d2,3568776.071813419
29604b098,1712397.733851212
2963a9a78,1772832.517734571
29649a883,5218349.707219077
2965ac1a5,2283809.217949794
296687b97,3338757.532461498
2966f45f0,140296.89797350863
296706e9d,6729172.420863998
29674e5fe,8236235.571755163
2967c1de0,1338172.1935378762
296828e04,1356527.2370757656
296b5011e,9334942.106805537
296cc4a1b,1860646.5690483407
296d3a85e,1689709.1691897074
29707de4d,5734201.620095253
29713f932,925455.210295883
29717ba1e,1911796.780268433
29719d4d8,3552573.015811864
297290e15,1856820.8872746173
297294e8a,772841.4406118382
2972da187,1515880.4942741895
297405b42,1788721.889958418
29754654c,854479.234540903
2975ce825,1720938.599407087
29788f817,1094459.9396891203
2978f9315,1847088.127631984
297a9e683,2124675.0640005292
297dd1fde,2020968.4281331655
297def980,1693710.6835732756
297e0e0f5,1795583.1221132823
297e3079b,1629737.5450376929
297e4b5cf,2824514.1225299584
297ff93db,1405782.0738154366
298103fa2,1864543.7565483407
2985d9204,2287068.8080659406
2986b97a4,1701937.4625779307
2987283ce,1839967.0796978043
2987c17c6,2114466.2882666644
2989daeb8,1765784.6926502695
298b3bd2e,1957664.7305951365
298e5d51f,3227062.6526969103
298fccac8,1815689.6485336982
29908d89e,1384696.4621714363
2990a6e7c,1860646.5690483407
2991609f8,4187315.744241022
29935d4ef,723176.3736339097
299380eab,1846299.3251201815
299641fa0,2129679.3323571533
29982daf8,546221.1383242642
299c093e2,2165067.352401481
299c7960a,2057095.285502225
299dd46cd,1878981.0533633274
299e23996,2259639.1702498
299e43480,1776945.8050855466
29a027664,3207506.6397175593
29a0df539,2975932.6369117307
29a1dc902,3346808.1594455657
29a2231b4,2291377.1209753547
29a29bb43,1567715.464327974
29a3b6b83,1476703.2453316916
29a4b4914,1997064.7817375087
29a65f625,1786052.1099707806
29a974448,1995729.6059029987
29ac1b247,2019314.476974639
29ad0c7ba,2611755.1433913363
29ae88393,2151453.744675473
29af84ed4,1825304.409802866
29b06b3b7,1906280.3713584905
29b1b7c1c,1582513.3203865015
29b36c533,1828715.8285728171
29b4092a0,1855803.59020994
29b66ac70,1816134.1036237674
29b6b737a,1817342.2562825163
29b6fa84f,1255662.1559002253
29b752260,2069933.4520789748
29b7a5c60,1857542.0690483407
29b89da3d,2327297.020753626
29bc4cc1a,2353503.664325445
29bcf0e06,3814398.0840043835
29bda9b22,3412991.331060769
29c1aeb0f,2099135.2083528433
29c24221c,5983248.710427981
29c28ade4,1634843.8799097477
29c2d6af5,1295768.7768405252
29c2e7b12,2260881.2530280612
29c4dc959,1602814.5614152392
29c62cd52,1334803.8251445536
29c661190,2119932.6963719064
29c849658,1761044.7565483407
29c8d35b2,1461283.734223592
29cab3150,1920447.1452674568
29cc0c64f,1940514.5811475636
29ccedfd0,2560786.023833682
29cd16f41,846499.1187837517
29cda8583,1254128.4019636414
29ce80a73,1733015.0841742246
29d01b47f,7170258.971934622
29d2c5a5d,1754080.8163463064
29d3bfd06,1861510.3815483407
29d406b7f,1648351.6895663585
29d4498a9,1101090.0689684586
29d48cee6,1855511.4307209891
29d4c6732,1508074.6754336103
29d52d913,1853091.2851134092
29d6b4110,8232662.960165804
29d7e832a,1695431.290682566
29d8616eb,1956106.7016669186
29db83d55,1830102.752748351
29dcf8c4b,2351292.185623208
29deb9345,4363308.675620377
29df023b6,1872816.2266910928
29dfc6eb0,1527263.5569121651
29e0cf44d,5140977.833943042
29e0fd246,4517021.270883657
29e11adcf,1556639.6807865365
29e3c1146,2077585.2411447354
29e3ccec4,4615403.079715566
29e5440b8,1726837.5802483675
29e5d9b51,2076142.885468461
29e6069e5,798620.0693180154
29e6152d9,1812926.4440483407
29e64ca11,1620421.5405665822
29e79f969,2010218.369953501
29eacae59,1660120.8509713118
29eb6e188,1860646.5690483407
29ecf832e,3639169.2980256225
29f10c1e5,1754721.2278400143
29f111263,2076245.6118366783
29f40e1ee,10852627.876120972
29f580037,960063.1464067772
29f5aa916,1948391.3647244975
29f5e417e,1414984.4699022816
29f5e99ed,3898469.8340340806
29f791b75,1500574.274769337
29f88cdd7,2523554.9258725755
29fce8da5,1865271.5025528753
29fcedaeb,1860646.5690483407
29fcf47e6,1860646.5690483407
29fee1c24,1306746.163043884
2a018934a,2709439.1719424
2a04641be,122030.34556026323
2a06e43b5,1751422.350549365
2a07b7bee,2279381.0724185663
2a0940ae1,1855884.9208595804
2a09435bc,2978572.278231678
2a0a46d67,3020766.2893183986
2a0a5add6,6624055.094152466
2a0aa2e80,2440415.585859539
2a0b9a6ec,1934418.6836562618
2a0e61c5e,3710754.1710211737
2a117136f,2558030.326765132
2a1195af3,1845866.2565483407
2a12e8369,821353.1853340776
2a17af4db,1887817.1593776173
2a17e031d,1863366.2643728117
2a1d36e91,1860646.5690483407
2a1db9655,1860646.5690483407
2a207b19e,1846208.8858626601
2a227e27f,1831711.8815483407
2a2287076,1666885.1971122837
2a24f0e56,3025975.672672463
2a2679008,1849517.9280848592
2a27eee90,1860646.5690483407
2a28530e0,1964043.5141599826
2a29504c1,2482385.744895955
2a29c45ef,3131597.1773236096
2a2a887f2,1758458.0449427236
2a2c51983,1860646.5690483407
2a2c5d4a1,1919883.517970725
2a2fd4c5c,1859550.6946011987
2a3052a5d,876571.34641559
2a3163f36,1657301.8820178914
2a316cd5d,2039526.437405074
2a338fcbb,1663846.5057417431
2a34aabe2,1606940.413811
2a36e999d,1900314.2161053568
2a377ad63,1621177.525320737
2a37f19ae,1678321.3875351413
2a38ad7d7,1623334.9262704663
2a38c518f,1772528.0065483407
2a38e762a,1720503.6868372196
2a39575e0,2496361.258222612
2a3984f8c,1635252.0691772033
2a3afee8b,9966157.229839621
2a3b71721,1067005.4014332653
2a3b9167b,1860646.5690483407
2a3e6addc,2039372.9931596704
2a4159491,2226646.512151401
2a4160e60,1580632.604412933
2a4250843,2801526.480728712
2a4444f1b,2018986.6701481263
2a4626814,1895572.2504098155
2a465425c,1822474.506971262
2a4704eee,3036609.372310661
2a496ba2c,1356681.4917376298
2a49bd722,1656785.8529682753
2a4a6f29b,2220375.1655188706
2a4aaecee,1979939.1657941502
2a4cebfd9,818175.5895062527
2a4db96d9,2743940.3424280975
2a4eefbe1,1562181.282996785
2a51aee7c,1663798.802166083
2a535a9e1,1818068.4084916902
2a556b3b5,2472979.4767051386
2a55e98df,2843255.5555997733
2a56539ba,1794236.976525337
2a56a7d21,3832328.7918346436
2a5742353,4758090.648686446
2a579ef03,2352684.7479902534
2a587b19b,3531035.6964565907
2a596409c,1844187.830036045
2a599ec4b,1981369.394511999
2a5bac6ae,1837377.3209312907
2a5d32971,1865414.1534080128
2a5f5ef02,2541042.236127399
2a6319c12,1911024.763861403
2a63bb9dd,1847181.7294304408
2a6492230,1748638.590791169
2a656e185,1653602.4212594316
2a66c54e2,1929079.7565483407
2a684f736,664875.1889389232
2a69d0d08,1860135.1181655775
2a6c1807d,1159937.3546181915
2a6f5053f,2042417.3950789105
2a6f54217,3187193.173901165
2a6f7e6cd,1050818.5084395674
2a72a9713,1543883.1908373595
2a7461a07,1262151.2719752495
2a761264e,1712742.3314857855
2a761b4c2,1916259.8008037265
2a77c35da,1044844.5561389972
2a781b513,1753792.1006123195
2a78ecd12,2026364.8210079372
2a79a60e7,1829166.0770135466
2a7a5eaa4,1639998.460654248
2a7bfa73c,2261723.79159829
2a7c8849b,2095588.25653867
2a7d8800c,1867159.1906347966
2a7e1c8c5,1575340.5156703244
2a7e362d7,1653551.4008157717
2a7f05dde,1483996.6857423456
2a8169ade,2139164.521048731
2a81f86a0,2496466.399426925
2a8537416,1480856.7083817404
2a8606934,3821507.540104303
2a87cfe08,2034989.7623625847
2a8ad02bd,1840948.1940483407
2a8db3d51,1947237.2622199783
2a944b628,2785854.5290707396
2a9477e0a,1841978.2790288907
2a947b941,4551823.492627983
2a9803a2a,1868169.6398825352
2a9d5e724,1860646.5690483407
2a9d6f65c,1640606.0107720885
2a9e0aa86,1860646.5690483407
2a9ebff76,1642896.1217170348
2a9ee10ca,1617410.4456680054
2aa0baca8,2218676.5696477336
2aa13c20a,1261636.8689817535
2aa310435,2564005.547750322
2aa4875b1,2667592.5814759624
2aa65ca10,1846913.6340175848
2aa71ffbe,1860646.5690483407
2aa924980,1851392.443817647
2aa97a734,3520742.4478824018
2aab5ec7a,1895358.6924535197
2aac16d01,2723444.7045304873
2aae0908d,1643801.104776132
2aaed393f,1825378.5158535445
2aaef9981,1834688.8537517402
2aaf17cd5,1432969.7675143494
2ab06d266,1860646.5690483407
2ab1f0a78,9859849.237393795
2ab2ebaa6,1753659.5687433968
2ab6088c4,1778003.238651719
2ab6255a2,3329304.187365815
2ab6ca689,3021555.1642883914
2abc26dd8,2116192.5654321797
2ac03945f,532004.157746104
2ac09f4ae,1801348.193263311
2ac1d27a8,1623510.7901310176
2ac2e5c20,1826557.286595625
2ac47d955,1849614.4221127895
2ac5fffe6,1810560.3982305145
2ac7644aa,6763757.059076514
2ac862c00,1639473.9805631547
2aca6d6ac,335649.85219013866
2acb6178a,1260932.4076641318
2acd130bc,1772028.8929184135
2ace18f6c,1812875.4059688973
2acf03302,1873826.3473567301
2acf99349,2175722.434712819
2acfc5078,1559514.7871247507
2acfebdd8,1784634.6147973984
2ad1f5980,1772602.9341114082
2ad231de6,1747079.3815483407
2ad32f85e,1192744.361055262
2ad432a41,893470.454071073
2ad6fd5b6,904318.4086427457
2ad73db40,8574752.642296584
2ad826f5f,1392634.348641987
2ada0205a,4020816.76327541
2adc77046,1193431.4599657003
2adcf4567,377445.92832814145
2addc3066,1735273.8360829768
2ae0a2488,1167395.6727697751
2ae0c1652,2682259.4271220216
2ae17b548,2315177.4332790123
2ae1f3aa4,1872242.5936777757
2ae4808c9,1712466.4349713877
2ae484af1,1843850.2118877217
2ae5394d3,1777021.682803569
2ae540ea2,3383587.305125272
2ae54ce22,1546097.4895794499
2ae5ed0d8,9011687.821966246
2ae61e986,1853162.3724482637
2ae70f9d0,1860646.5690483407
2ae7d67a2,1860646.5690483407
2ae8c11ba,3389908.743235068
2ae93f5c5,973450.6499700787
2ae9546e1,1610825.451239767
2aea5238d,6388292.004518084
2aec54ac0,1712243.960405638
2aeca7bfd,1860646.5690483407
2aedfee09,1560347.7780514825
2aeeb142e,1766740.5654023092
2aef32e6f,2457026.5159370033
2aef95560,1860646.5690483407
2af0e9a02,1879863.3984633153
2af124526,7545343.491810925
2af14779f,3460088.272094205
2af1a4f12,3010462.226102863
2af2cd577,1789688.085574687
2af4f4116,1790469.7168560787
2af600f66,6115654.784435196
2af612e58,2172479.9295901214
2af86ee81,2987180.114638071
2af9eeb9b,4012467.157816543
2afc17284,2271087.397765386
2afc5c5a2,2305892.371832589
2b00d7f8e,1794947.8380178255
2b0106449,1534813.981857506
2b020551f,2569678.6935526356
2b02cda8c,2105354.519330132
2b0497086,11931190.444365645
2b04b13e5,2020636.176350905
2b05c97d1,2134125.999196252
2b05d0eeb,2407896.5017201295
2b0662c71,2287672.402526003
2b0880b01,1437933.5350781223
2b09df91d,1562164.6105853042
2b0a7fdc0,1800696.2866643937
2b0fc838d,16059198.195073694
2b1213a39,114587.4784032707
2b1341fd9,1911493.0446186904
2b137a620,1798687.1752787693
2b145dda6,1945152.1413509985
2b147ea01,2590375.206218627
2b14c173d,1714424.8306641248
2b1520ac1,1802410.3995788465
2b159a34c,2270984.131123123
2b15a6821,1153910.0990829696
2b163783d,1222128.179271127
2b1656859,2096651.521550435
2b1c3e36b,1850676.0502207624
2b1d22f26,1827385.824540047
2b1d41413,2404962.139320647
2b1db19f8,3165920.573151674
2b1fa9647,1721522.8834431488
2b2021705,1894465.5246909093
2b2531bd5,2381053.65950032
2b26b1657,959927.9466235561
2b29d9492,5000749.316550031
2b2bf5005,2013471.300849588
2b2de62c5,1860646.5690483407
2b31b17ef,1792143.4029649924
2b363085a,1730416.3457043746
2b382e681,3625596.244052979
2b390f641,1713014.5156567385
2b3a9807d,636228.5221375057
2b3adf783,2693776.0844294825
2b3b5c3e4,1772305.9432565912
2b3c8df10,2462881.9868896375
2b3d26cdc,1973436.4966240022
2b3d62205,2066864.1028167787
2b3d82d0e,906894.9458586376
2b3d9ad00,645582.0948085329
2b3da513a,1725307.9689899725
2b3e12e0d,2129884.794976066
2b3e45764,1860646.5690483407
2b3e5088c,2525566.7607576577
2b3fd4128,810054.2017647631
2b424cbc8,1860646.5690483407
2b42d7d4f,3516437.396571751
2b442f028,1071020.349845633
2b449820a,1854845.1940483407
2b45a14e4,1914594.9875804707
2b4812f90,2426267.1746711824
2b48be7e7,1877901.5723591088
2b48f974f,1209820.0257187122
2b49bdcab,1745828.6850156006
2b4ff182e,1901922.4239695778
2b52d566d,1943818.3319285363
